,Unnamed: 0,Foundername,ProfileURL,Inflation adjusted Amount,UID,image,gender,race,api,black,hispanic,white
271,304, Alan Rigby,https://www.crunchbase.com/person/alan-rigby,61815148.59005602,7872427723344342423,True,Male,white,0.060785033,0.039385594,0.20576923,0.69406015
272,305, Ari Nowacek,https://www.crunchbase.com/person/ari-nowacek,61815148.59005602,4209036761316130957,True,Male,white,0.0047368556,0.009910935,0.0104742395,0.9748779
273,306, Mickey Kertesz,https://www.crunchbase.com/person/mickey-kertesz,61808951.64936319,6776939934529051052,True,Male,white,0.00014476774,0.0005252751,0.00980918,0.9895208
274,307, Steve Quake,https://www.crunchbase.com/person/steve-quake,61808951.64936319,7537020554684745471,True,Male,white,0.0046753515,0.21997738,0.013595757,0.76175153
275,308, Tim Blauwkamp,https://www.crunchbase.com/person/tim-blauwkamp,61808951.64936319,4367385858619178938,True,Male,white,0.023855584,0.009324046,0.009179674,0.9576407
276,309, Ralph Osterhout,https://www.crunchbase.com/person/ralph-osterhout,61789920.1431459,2929602877010992071,True,Male,white,0.0018757115,0.026544744,0.014877612,0.9567019
277,311, David Hale,https://www.crunchbase.com/person/david-hale-2,61340286.50015105,3555127460546401883,True,Male,white,0.020239549,0.11111955,0.033283558,0.8353573
278,312, Mark Faggiano,https://www.crunchbase.com/person/mark-faggiano,61310068.6498856,348269655120820445,True,Male,white,0.0069188112,0.0042933007,0.010580225,0.97820765
279,313, Christopher Doyle,https://www.crunchbase.com/person/christopher-doyle,61310068.6498856,8186424679338271745,True,Male,white,0.0023955507,0.023821121,0.012095119,0.9616882
280,315, Martin Burke,https://www.crunchbase.com/person/martin-burke-3e51,61204540.22669407,4693448554601108301,True,Male,white,0.0052296077,0.17766559,0.015688352,0.80141646
281,316, Blaine Graboyes Goldman,https://www.crunchbase.com/person/blaine-graboyes,61166668.71915428,6176750634108485170,True,Male,white,0.0073173298,0.016298326,0.01554885,0.9608355
282,318, Michael Hayden,https://www.crunchbase.com/person/michael-hayden,61025683.6111276,1779158929712516013,True,Male,white,0.003702998,0.07139146,0.028514547,0.896391
283,319, Cyrus Mozayeni,https://www.crunchbase.com/person/cyrus-mozayeni,60927473.11202355,5410891965920764925,True,Male,white,0.004376677,0.014497994,0.02325468,0.95787066
284,320, Abraham Heifets,https://www.crunchbase.com/person/dr-abraham-heifets,60880182.24512531,802808447031999119,True,Male,white,0.010519986,0.0046363794,0.020362413,0.9644812
285,321, David E. Shaw,https://www.crunchbase.com/person/david-e-shaw,60725582.78244446,5872409846662589051,True,Male,white,0.018951498,0.14243165,0.009229117,0.8293877
286,322, Mark Murcko,https://www.crunchbase.com/person/mark-murcko-2,60725582.78244446,1907408821065134241,True,Male,white,0.005231918,0.003956719,0.019878214,0.97093314
287,323, Dorothee Kern,https://www.crunchbase.com/person/dorothee-kern,60725582.78244446,9163167356059884275,True,Female,white,0.0030505655,0.04883465,0.01979662,0.9283182
288,325, Eicke Latz,https://www.crunchbase.com/person/eicke-latz,60453595.30105911,5374685927193070782,True,Male,white,0.00084752234,0.0049660867,0.0072803856,0.986906
289,326, Dehua Pei,https://www.crunchbase.com/person/dehua-pei,60403179.51861421,8090951568377968570,True,Male,white,0.09356725,0.09345346,0.03132867,0.7816506
290,327, Leo Qian,https://www.crunchbase.com/person/leo-qian,60403179.51861421,617153321931128960,True,Male,api,0.7552645,0.0027064,0.01602981,0.2259992
291,328, Jo Viney,https://www.crunchbase.com/person/jo-viney,60185760.91210207,2124306254451919982,True,Female,white,0.0015581715,0.17556255,0.008854252,0.81402504
292,329, David H. Sachs,https://www.crunchbase.com/person/david-h-sachs,60185760.91210207,5258675821210598974,True,Male,white,0.0070558763,0.006349577,0.01990814,0.9666864
293,330, Anthony Coyle,https://www.crunchbase.com/person/anthony-coyle,60185760.91210207,6606504082048061734,True,Male,white,0.0044977185,0.060715873,0.010636053,0.92415035
294,331, Alan Crane,https://www.crunchbase.com/person/alan-crane,60185760.91210207,4865083867511548764,True,Male,white,0.029784407,0.077815585,0.2621497,0.6302502
295,332, Saar Gill,https://www.crunchbase.com/person/saar-gill,60112895.98168836,7315551135204059641,True,Male,white,0.0066653294,0.060184848,0.021463217,0.9116866
296,333, Michael Klichinsky,https://www.crunchbase.com/person/michael-klichinsky,60112895.98168836,7822420398392979988,True,Male,white,0.00053510314,0.0002579304,0.008045811,0.9911611
297,335, Tao He,https://www.crunchbase.com/person/tao-he-cfe6,60000000.0,4297197096667249112,True,Male,api,0.8805575,0.026003432,0.015428008,0.078011036
298,336, Luk Vandenberghe,https://www.crunchbase.com/person/luk-vandenberghe,60000000.0,4472283841331472983,True,Male,white,0.006609806,0.03575063,0.017545989,0.9400936
299,338, Nenad Tomasevic,https://www.crunchbase.com/person/nenad-tomasevic-a188,60000000.0,7863879651885097178,True,Male,white,0.004176553,0.005308638,0.021581523,0.96893334
300,339, Shusheng Geng,https://www.crunchbase.com/person/shusheng-geng,60000000.0,4379952260767400782,True,Male,api,0.64241207,0.040960737,0.023821207,0.29280594
301,340, Julie Papanek Grant,https://www.crunchbase.com/person/julie-papanek,60000000.0,4866151146820321174,True,Female,white,0.03192577,0.055577092,0.013094034,0.89940315
302,341, Hao Wu,https://www.crunchbase.com/person/hao-wu-f110,60000000.0,3651285047638714232,True,Female,api,0.9424302,0.008299921,0.002557681,0.046712153
303,342, John Wesley,https://www.crunchbase.com/person/john-wesley-fdfe,60000000.0,2697967875319105103,True,Male,white,0.0032659778,0.45950034,0.010030787,0.52720296
304,345, Samuel Blackman,https://www.crunchbase.com/person/samuel-blackman,60000000.0,8983925870229002796,True,Male,white,0.008432329,0.20962322,0.013312832,0.76863164
305,346, Beth Levine,https://www.crunchbase.com/person/beth-levine,59806779.33764728,8273987968161734358,True,Female,white,0.007052207,0.06936942,0.022951521,0.9006269
306,347, Bill Smith,https://www.crunchbase.com/person/bill-smith-4,59498514.7637303,4052175129993156938,True,Male,white,0.0024400968,0.105439715,0.014152135,0.877968
307,348,Justin Mateen,https://www.crunchbase.com/person/justin-mateen,59099702.84271199,1994021861377644602,True,Male,white,0.0014509183,0.048928004,0.011596858,0.9380242
308,349, Dave Johnson,https://www.crunchbase.com/person/dave-johnson-9fcd,58991494.15742335,5420792163252358579,True,Male,white,0.0019788197,0.31602117,0.012490203,0.66950977
309,350, Drew Perkins,https://www.crunchbase.com/person/drew-perkins,58653849.44233678,978211596958048892,True,Male,white,0.0034177534,0.3087031,0.0131690195,0.67471015
310,351, Peter Mundel,https://www.crunchbase.com/person/peter-mundel,58593889.79091422,1927057948658251780,True,Male,white,0.012824816,0.028237786,0.04865492,0.9102825
311,352, Todd Kaplan,https://www.crunchbase.com/person/todd-kaplan-10ed,58376758.96504767,8280182745987839512,True,Male,white,0.008728419,0.0016540623,0.015549159,0.9740684
312,353, Timothy Lu,https://www.crunchbase.com/person/timothy-lu-2,58024536.40469072,162782469506726174,True,Male,white,0.05526768,0.13024335,0.03953028,0.7749587
313,354, Alan Ashworth,https://www.crunchbase.com/person/alan-ashworth-2,58024536.40469072,3659292718254444704,True,Male,white,0.024946978,0.006851893,0.0119002545,0.95630085
314,355, José Baselga,https://www.crunchbase.com/person/jose-baselga,58024536.40469072,7124944188869158327,True,Male,hispanic,0.023849169,0.0027209325,0.5707376,0.40269232
315,356, Steve Gygi,https://www.crunchbase.com/person/steve-gygi,57694353.93101467,842090127290321803,True,Male,white,0.002432342,0.0025996584,0.024710754,0.9702572
316,357, William Kaelin,https://www.crunchbase.com/person/william-g-kaelin-jr-m-d,57694353.93101467,851693653373126069,True,Male,white,0.007593729,0.021602195,0.022885919,0.9479181
317,358, Alan D'Andrea,https://www.crunchbase.com/person/alan-d-andrea,57694353.93101467,3401155465799392817,True,Male,white,0.17593096,0.0095414985,0.21017905,0.6043485
318,359, Jack Taunton,https://www.crunchbase.com/person/jack-taunton,57694353.93101467,4174696175931406156,True,Male,white,0.004923061,0.13632946,0.023432223,0.8353152
319,360, Rob Butler,https://www.crunchbase.com/person/rob-butler,57531877.05039413,1702387958234159740,True,Male,white,0.0029169829,0.0614016,0.020927722,0.91475374
320,361, Alex Tkachenko,https://www.crunchbase.com/person/alex-tkachenko,57389773.19375761,7356352332705932051,True,Male,white,0.0036922842,0.0007770133,0.02716126,0.9683695
321,362, Bill Martin,https://www.crunchbase.com/person/bill-martin-4,57389773.19375761,9199938332996211073,True,Male,white,0.002335711,0.07822291,0.015091972,0.90434945
322,363, Matthew D. Disney,https://www.crunchbase.com/person/matthew-d-disney,57384009.97309042,8380310630564493101,True,Male,white,0.0024512669,0.070967905,0.015133904,0.911447
323,364, Kevin Forrest,https://www.crunchbase.com/person/kevin-forrest,57384009.97309042,717303795629409987,True,Male,white,0.0018890854,0.038940433,0.011978957,0.9471916
324,365, Alexander Kamb,https://www.crunchbase.com/person/alexander-kamb,57000000.0,2475877870691989146,True,Male,white,0.0075667268,0.07160638,0.011644608,0.90918225
325,366, Jin-Quan Yu,https://www.crunchbase.com/person/jin-quan-yu,56559951.01550818,4894692251345259863,True,Male,api,0.991269,0.0017724107,0.002055547,0.0049030064
326,367, Phil Baran,https://www.crunchbase.com/person/phil-s-baran,56559951.01550818,2360993382004449782,True,Male,white,0.03771042,0.027162815,0.06858184,0.8665449
327,369, Dan Hicklin,https://www.crunchbase.com/person/dan-hicklin,56172597.0,113181288257005982,True,Male,white,0.0023272352,0.35368413,0.01975479,0.62423384
328,370, Roger Pomerantz,https://www.crunchbase.com/person/roger-pomerantz,56139033.6398112,4485440230892295493,True,Male,white,0.0011905262,0.005184318,0.013614409,0.98001075
329,371, Andres Arenas,https://www.crunchbase.com/person/andres-arenas,56080494.33203418,3300336175461302193,True,Male,hispanic,0.014475166,0.0015581487,0.9416728,0.042293813
330,372, Bader Ataya,https://www.crunchbase.com/person/bader-ataya,56080494.33203418,55616620965254066,True,Male,hispanic,0.045572396,0.0030857963,0.86431825,0.08702355
331,373, Saman Darkan,https://www.crunchbase.com/person/saman-darkan,56080494.33203418,225998196486678827,True,Male,white,0.03336752,0.009100384,0.025999757,0.9315323
332,374, Mohamad Ballout,https://www.crunchbase.com/person/mohamad-ballout,56080494.33203418,4204966125285756239,True,Male,white,0.0015765551,0.063736506,0.036728665,0.89795834
333,375, Michael Gallatin,https://www.crunchbase.com/person/mike-gallatin,55854505.43035405,8380181235372079566,True,Male,hispanic,0.27981052,0.009132119,0.57570875,0.13534857
334,376, Anthony Ford,https://www.crunchbase.com/person/anthony-ford,55431662.61344089,5247508097165765784,True,Male,white,0.009463271,0.12923384,0.014539389,0.8467635
335,377, Mehrdad Shamloo,https://www.crunchbase.com/person/mehrdad-shamloo,55431662.61344089,495810593110946176,True,Male,api,0.59530306,0.036015645,0.02706148,0.3416198
336,378, Kathleen Sereda Glaub,https://www.crunchbase.com/person/kathleen-sereda-glaub,55431662.61344089,3618758685357063273,True,Female,white,0.005473489,0.0073859943,0.04822725,0.9389133
337,379, Robert Booth,https://www.crunchbase.com/person/robert-booth,55431662.61344089,2832467904955626996,True,Male,white,0.0023719417,0.040801942,0.0100433035,0.94678277
338,380, Aya Jakobovits,https://www.crunchbase.com/person/aya-jakobovits,55368181.12748823,562857310582661239,True,Female,white,0.007937572,0.005249122,0.022878207,0.96393514
339,381, Susan Lindquist,https://www.crunchbase.com/person/susan-l-lindquist,55342943.25817023,7655409933967192303,True,Female,white,0.0035494887,0.0015742095,0.0073652575,0.98751104
340,382, Tony Coles,https://www.crunchbase.com/person/tony-coles,55342943.25817023,2541827545294064504,True,Male,white,0.018674806,0.109783925,0.06435425,0.807187
341,383, David Nelles,https://www.crunchbase.com/person/david-nelles,55239679.49018323,1426547188309752230,True,Male,white,0.026841775,0.0581455,0.12287401,0.7921387
342,384, Gene Yeo,https://www.crunchbase.com/person/gene-yeo,55239679.49018323,9202960134966457010,True,Male,white,0.04932574,0.022732323,0.010102894,0.917839
343,385, Jonathan Bramson,https://www.crunchbase.com/person/jonathan-bramson,55000000.0,7536604897489147493,True,Male,white,0.005229353,0.09388457,0.0153863495,0.8854997
344,386, Timothy A. Springer,https://www.crunchbase.com/person/timothy-a--springer,54959430.41598553,7621140147020973861,True,Male,white,0.0034908815,0.078832574,0.01639338,0.90128314
345,387, Samie Jaffray,https://www.crunchbase.com/person/samie-jaffray,54923115.25001484,1013637926687421710,True,Male,white,0.04465135,0.09786038,0.067174956,0.7903133
346,388, Jim Collins,https://www.crunchbase.com/person/jim-collins-3a3c,54749063.2191525,6931497053112362610,True,Male,white,0.0018750716,0.27532244,0.012965872,0.70983666
347,389," Tim Lu,",https://www.crunchbase.com/person/tim-lu-14ab,54749063.2191525,643419520487377591,True,Male,white,0.126126,0.10251157,0.09229167,0.6790708
348,390, Wilson Wong,https://www.crunchbase.com/person/wilson-wong-7e39,54749063.2191525,3204903465909234655,True,Male,white,0.018748859,0.25692767,0.013618853,0.71070457
349,391, Philip Lee,https://www.crunchbase.com/person/philip-lee-lee,54749063.2191525,258772689516129845,True,Male,white,0.007210077,0.17442988,0.016941113,0.8014189
350,392, Charles Clancy,https://www.crunchbase.com/person/charles-clancy,54713448.56948793,7942737811678958480,True,Male,white,0.005506267,0.12546805,0.013027859,0.85599786
351,395, Ameesh Paleja,https://www.crunchbase.com/person/ameesh-paleja,54282530.51714533,6730439012335667870,True,Male,hispanic,0.035462167,0.0033588738,0.87201697,0.08916195
352,396, Andrew Smith,https://www.crunchbase.com/person/andrew-smith-6ddf,53929265.43659209,704149936537621214,True,Male,white,0.0022368066,0.11898246,0.014349337,0.8644314
353,399, Jude Samuski,https://www.crunchbase.com/person/jude-samuski,53695509.69798956,8586268234626156177,True,Female,white,0.0012426918,0.000370618,0.010936293,0.98745036
354,402, Matt Freels,https://www.crunchbase.com/person/matt-freels,53396226.64745508,1200103068421266039,True,Male,white,0.0043017785,0.098528415,0.023037018,0.87413275
355,403, Evan Weaver,https://www.crunchbase.com/person/evan-weaver-2,53396226.64745508,4847484055305335737,True,Male,white,0.0029227035,0.08505778,0.022295771,0.8897237
356,404, Sheng Ding,https://www.crunchbase.com/person/sheng-ding,53267172.53719475,5109354552054794735,True,Male,white,0.18500012,0.15266283,0.03443987,0.6278972
357,405, Bruce Conklin,https://www.crunchbase.com/person/bruce-conklin,53267172.53719475,5485672806327511863,True,Male,white,0.0065788417,0.088101156,0.031412918,0.8739071
358,406, Eric Olson,https://www.crunchbase.com/person/eric-olson-e28e,53267172.53719475,4234066359568803965,True,Male,white,0.0024301398,0.0067285355,0.008167191,0.9826742
359,407, Deepak Srivastava,https://www.crunchbase.com/person/deepak-srivastava,53267172.53719475,4530264728915645080,True,Male,api,0.79420197,0.010212411,0.106353596,0.08923202
360,408, Saptarsi Haldar,https://www.crunchbase.com/person/saptarsi-haldar,53267172.53719475,4744790667374283365,True,Male,white,0.36087027,0.04772466,0.025216319,0.56618875
361,409, Benoit Bruneau,https://www.crunchbase.com/person/benoit-bruneau,53267172.53719475,1990555513005908651,True,Male,white,0.0016716719,0.018313225,0.0064988746,0.9735162
362,410, Ryan Crisman,https://www.crunchbase.com/person/ryan-crisman,53000000.0,8705147738411735585,True,Male,white,0.0019775932,0.009797713,0.012026432,0.9761982
363,411, Andrew Scharenberg,https://www.crunchbase.com/person/andrew-scharenberg,53000000.0,8334965070709670638,True,Male,white,0.0031897184,0.0007871034,0.013693181,0.98233
364,412, Gerard Williams III,https://www.crunchbase.com/person/gerard-iii-williams,53000000.0,2815593300582755973,True,Male,white,0.009410841,0.028662315,0.010098978,0.9518278
365,413, William Sellers,https://www.crunchbase.com/person/william-sellers-9eb8,53000000.0,1772337144512155828,True,Male,white,0.002601626,0.07124422,0.015868962,0.9102851
366,414, John Bruno,https://www.crunchbase.com/person/john-bruno-2c62,53000000.0,6462014108104570571,True,Male,white,0.014789149,0.008742931,0.07956248,0.8969055
367,415, Eric Fischer,https://www.crunchbase.com/person/eric-fischer-6f45,53000000.0,547952063169021132,True,Male,white,0.0040258532,0.0024563062,0.01739511,0.9761227
368,416, Manu Gulati,https://www.crunchbase.com/person/manu-gulati,53000000.0,1756309361745636263,True,Male,white,0.030859971,0.019399688,0.028725138,0.92101514
369,417, Christopher Minnick,https://www.crunchbase.com/person/christopher-minnick,52971579.11916254,1160256182964448697,True,Male,white,0.005742936,0.08759837,0.013024374,0.8936343
370,418, Jason Ezratty,https://www.crunchbase.com/person/jason-ezratty,52971579.11916254,1916774372980239275,True,Male,white,0.0023164372,0.0117197065,0.055771813,0.93019205
371,419, Nancy Sun,https://www.crunchbase.com/person/nancy-sun-6228,52911732.1264677,6966051023296000130,True,Female,white,0.023731522,0.106282376,0.026561314,0.8434248
372,420, Alden Woodrow,https://www.crunchbase.com/person/alden-woodrow,52911732.1264677,3626602302735459989,True,Male,white,0.002666158,0.057509016,0.015342489,0.9244824
373,421, Jur van den Berg,https://www.crunchbase.com/person/jur-van-den-berg,52911732.1264677,145542150042129414,True,Male,white,0.0024945547,0.022673998,0.01263666,0.96219486
374,422, Aaron Klein,https://www.crunchbase.com/person/aaron-klein-2,52749578.54971884,6543472037003288148,True,Male,white,0.0037069458,0.0021347397,0.011995441,0.9821629
375,423, Aaron Newman,https://www.crunchbase.com/person/aaron-newman,52749578.54971884,8005498828674844463,True,Male,white,0.0040923124,0.14656217,0.014487056,0.8348584
376,426, Amit Vij,https://www.crunchbase.com/person/amit-vij,52501071.62540059,9042431063753673563,True,Male,hispanic,0.034525126,0.010907567,0.8088951,0.14567216
377,427, Mike A Horton,https://www.crunchbase.com/person/mike-a-horton,52501071.62540059,1444421048347616298,True,Male,white,0.001184784,0.14299561,0.010463757,0.8453558
378,428, Dr. Yang Zhao,https://www.crunchbase.com/person/yang-zhao,52501071.62540059,1618311504206215789,True,Male,api,0.9965191,0.00012166924,0.0018500559,0.0015091064
379,429, Nima Negahban,https://www.crunchbase.com/person/nima-negahban,52501071.62540059,1008323448510727143,True,Male,white,0.03889154,0.008099044,0.022640258,0.93036914
380,430, Stephen Butts,https://www.crunchbase.com/person/stephen-butts,52463241.32390345,4982327375736712717,True,Male,white,0.0032025303,0.15666723,0.016370123,0.82376015
381,431, Michael F. Ackermann,https://www.crunchbase.com/person/michael-f-ackermann,52463241.32390345,1972347052988046731,True,Male,white,0.006460015,0.009529177,0.014531487,0.9694793
382,432, Joanne Kotz,https://www.crunchbase.com/person/joanne-kotz,52166928.98054551,9202962067019333843,True,Female,white,0.0009859904,0.0030950783,0.006338853,0.9895801
383,433, Joel Barrish,https://www.crunchbase.com/person/joel-barrish,52166928.98054551,5819359494714370511,True,Male,white,0.0022505997,0.20134157,0.015810506,0.7805973
384,434, Amir Nashat,https://www.crunchbase.com/person/amir-nashat,52166928.98054551,6318418294716660649,True,Male,api,0.7081879,0.019254802,0.018227758,0.2543296
385,435, Lewis Cantley,https://www.crunchbase.com/person/lewis-c-cantley,52111229.29645951,3790252410434402709,True,Male,white,0.00353046,0.11974065,0.016191857,0.86053705
386,436, Florian Eichler,https://www.crunchbase.com/person/florian-eichler,52000000.0,1923012872540354758,True,Male,white,0.0029540444,0.0025860928,0.015456873,0.979003
387,437, Richard James,https://www.crunchbase.com/person/richard-james-3f07,52000000.0,8607643142925024641,True,Male,white,0.008326184,0.3528216,0.025703112,0.6131491
388,438, David Rawlings,https://www.crunchbase.com/person/david-rawlings,52000000.0,4376552351518033160,True,Male,white,0.022393871,0.082268655,0.025227776,0.87010974
389,439, Ben Sklaroff,https://www.crunchbase.com/person/ben-sklaroff,52000000.0,2156681325381396370,True,Male,white,0.0020276536,0.005025171,0.009785223,0.9831619
390,440, Rachel Salzman,https://www.crunchbase.com/person/rachel-salzman,52000000.0,8385339469825699670,True,Female,api,0.60082066,0.0082279425,0.07584437,0.315107
391,441, Evan Feinberg,https://www.crunchbase.com/person/evan-feinberg-aac8,52000000.0,8245928992789451073,True,Male,white,0.004679683,0.0013496812,0.011724177,0.9822465
392,442, Karen Kozarsky,https://www.crunchbase.com/person/karen-kozarsky,52000000.0,3994362489290707215,True,Female,white,0.0010224406,0.00027060963,0.007919581,0.9907873
393,443, NEO Kok Beng,https://www.crunchbase.com/person/a-prof-neo-kok-beng,51931846.64833163,2407977971782413189,True,Male,white,0.14100344,0.04075919,0.016788559,0.80144876
394,444, Jason Gardner,https://www.crunchbase.com/person/jason-gardner-4,51686069.78160621,3192880926812148432,True,Male,white,0.0058797044,0.21898021,0.028192768,0.7469473
395,445, David Scadden,https://www.crunchbase.com/person/david-scadden,51686069.78160621,5536883680972326415,True,Male,white,0.0032887002,0.15346795,0.026603589,0.8166398
396,446, Steve Shamah,https://www.crunchbase.com/person/steve-shamah,51645259.69074006,3310202112564742176,True,Male,white,0.0064930893,0.42899877,0.0056915004,0.55881655
397,447, Michael Gilman,https://www.crunchbase.com/person/michael-gilman-gilman,51645259.69074006,5802124590136787155,True,Male,white,0.002960173,0.035717692,0.01573826,0.9455838
398,448, Tariq Kassum,https://www.crunchbase.com/person/tariq-kassum,51645259.69074006,4727178667064301504,True,Male,white,0.014931547,0.00422385,0.008823835,0.97202075
399,449, Georg Bauer,https://www.crunchbase.com/person/georg-bauer,51533535.82791701,2251044992703534092,True,Male,white,0.0032080694,0.013116637,0.016343009,0.9673323
400,450, Jennifer Parke,https://www.crunchbase.com/person/jennifer-parke-2,51533535.82791701,647129719543647814,True,Female,white,0.0031289265,0.11460565,0.01622845,0.86603695
401,451, Boone Park,https://www.crunchbase.com/person/boone-park-2,51533535.82791701,7348818492049684458,True,Male,white,0.0039149732,0.20758024,0.015321251,0.7731835
402,452, Matt Cacciola,https://www.crunchbase.com/person/matt-cacciola-2,51533535.82791701,8111778812982240038,True,Male,white,0.0037022461,0.0019548642,0.015306045,0.97903687
403,453, Scott Painter,https://www.crunchbase.com/person/scott-painter,51533535.82791701,4576100734075847231,True,Male,white,0.0031039221,0.031343035,0.013005141,0.95254785
404,454, Craig Nehamen,https://www.crunchbase.com/person/craig-nehamen,51533535.82791701,3242344335666437558,True,Male,white,0.00267785,0.05837717,0.035857618,0.9030874
405,455, Jerry Colca,https://www.crunchbase.com/person/jerry-colca,51255569.38852146,2489611022817080855,True,Male,white,0.006308989,0.017189438,0.123016536,0.853485
406,456, Simon Enever,https://www.crunchbase.com/person/simon-enever,51247763.90793368,8334126710862830798,True,Male,white,0.003044534,0.0054730712,0.013596976,0.9778854
407,457, Bill May,https://www.crunchbase.com/person/bill-may,51247763.90793368,3383662434274453596,True,Male,white,0.0024556152,0.20987679,0.009955248,0.7777123
408,458, Michael Kornacker,https://www.crunchbase.com/person/michael-kornacker,51224323.49451079,1813572475006035191,True,Male,white,0.003471334,0.004194954,0.012006185,0.98032755
409,459, Mitchell Gold,https://www.crunchbase.com/person/mitchell-gold,51224323.49451079,9135874998501854566,True,Male,white,0.004094982,0.10888583,0.012209587,0.8748096
410,460, Ryan Swanson,https://www.crunchbase.com/person/ryan-swanson-2,51224323.49451079,6170243502461954513,True,Male,white,0.0038842403,0.012146358,0.01129511,0.9726743
411,461, Roger Pavane,https://www.crunchbase.com/person/roger-pavane,51189135.18526627,6042820296303488806,True,Male,white,0.012514582,0.090733916,0.031194445,0.8655571
412,462, Mark Manfredi,https://www.crunchbase.com/person/mark-manfredi,51123590.4009346,5228232191079495635,True,Male,white,0.019743986,0.0066355104,0.022081744,0.9515388
413,463, Michelle Zhang,https://www.crunchbase.com/person/michelle-zhang-3673,51123590.4009346,49386968756966255,True,Female,api,0.95757085,0.0021528592,0.0017270243,0.038549304
414,464, Karen McGovern,https://www.crunchbase.com/person/karen-mcgovern,51123590.4009346,2387886776181863292,True,Female,white,0.0023093838,0.006375416,0.014521967,0.97679317
415,465, Michael Wiemer,https://www.crunchbase.com/person/michael-wiemer,51025638.99094582,738624045224419116,True,Male,white,0.003612608,0.021658776,0.013763204,0.9609654
416,466, Vinay Ravuri,https://www.crunchbase.com/person/vinay-ravuri,51000000.0,8664109217790121400,True,Male,api,0.7398601,0.0074074254,0.027402768,0.22532968
417,471, Adam Simpson,https://www.crunchbase.com/person/adam-simpson-2,50972651.60523187,6356749786053295226,True,Male,white,0.007349733,0.22021908,0.018126791,0.7543044
418,472, Chris Wang,https://www.crunchbase.com/person/chris-wang,50876665.50621895,6939708628777946597,True,Male,white,0.24210353,0.042683296,0.01764257,0.6975706
419,473,Alexis Bonte,https://www.crunchbase.com/person/alexis-bonte,50876665.50621895,1314373175479983117,True,Male,white,0.030756522,0.06506758,0.2826972,0.62147874
420,474, Ben Longmier,https://www.crunchbase.com/person/dr-ben-longmier,50545861.93745233,5960976493449415978,True,Male,white,0.0024314467,0.03144819,0.017377922,0.94874245
421,475, Sara Spangelo,https://www.crunchbase.com/person/dr-sara-spangelo,50545861.93745233,5622314405004307586,True,Female,white,0.22876844,0.012215499,0.056341138,0.7026749
422,476, Eduardo Medeiros,https://www.crunchbase.com/person/eduardo-medeiros-2,50463344.68424259,3214966770084001625,True,Male,white,0.08009246,0.0011690275,0.38121763,0.5375209
423,478, Michael Grey,https://www.crunchbase.com/person/michael-grey-08cd,50217890.44562112,2264446319293567118,True,Male,white,0.0036307755,0.06964134,0.027683102,0.8990448
424,479, Reuven Moskowitz,https://www.crunchbase.com/person/reuven-moskowitz-2,50207891.68550381,350428301758146409,True,Male,white,0.0010699579,0.0025189961,0.009337239,0.9870738
425,480, William Haseltine,https://www.crunchbase.com/person/william-haseltine,50124137.17840286,1236544228528042266,True,Male,white,0.003665264,0.021712346,0.01703695,0.9575854
426,481, Ron Bennatan,https://www.crunchbase.com/person/ron-bennatan,50000000.0,2257757544266940317,True,Male,white,0.051176988,0.012273468,0.026559215,0.9099903
427,482, Ury Segal,https://www.crunchbase.com/person/ury-segal,50000000.0,5049502794813073357,True,Male,white,0.04433311,0.07655946,0.16530979,0.7137977
428,484, Michael Fischbach,https://www.crunchbase.com/person/michael-fischbach,50000000.0,6329644946278833493,True,Male,white,0.0020274564,0.011437396,0.014054598,0.9724805
429,486, Andrew Surzhynskyi,https://www.crunchbase.com/person/andrew-surzhynskyi,50000000.0,9177454619796795439,True,Male,white,0.0038844082,0.00418936,0.025386488,0.96653974
430,487, Rosana Kapeller,https://www.crunchbase.com/person/rosana-kapeller,50000000.0,4265137921834266355,True,Female,white,0.03596771,0.0013918428,0.029633582,0.9330069
431,489, Mike Nolan,https://www.crunchbase.com/person/mike-nolan-35aa,50000000.0,4669810845317843223,True,Male,white,0.0078234,0.046127126,0.022236021,0.92381346
432,490, Racquel Bracken,https://www.crunchbase.com/person/racquel-bracken,50000000.0,4156595248023592643,True,Female,white,0.00458609,0.007191486,0.014769671,0.9734527
433,491, Dylan Dodd,https://www.crunchbase.com/person/dylan-dodd,50000000.0,5463623783328027458,True,Male,white,0.004808186,0.16140704,0.015755294,0.8180295
434,492, Laura Walker,https://www.crunchbase.com/person/laura-walker-b298,50000000.0,1620752263828051441,True,Female,white,0.0055858013,0.039152734,0.016882224,0.93837917
435,493, Alexander Khuda,https://www.crunchbase.com/person/alexander-khuda,50000000.0,3905929295268459916,True,Male,api,0.890145,0.017076682,0.00983455,0.0829439
436,494, Tillman Gerngross,https://www.crunchbase.com/person/tillman-gerngross,50000000.0,8724115872177577253,True,Male,white,0.0014917048,0.014077934,0.018198635,0.9662317
437,495, Michael Lagoni,https://www.crunchbase.com/person/michael-lagoni,50000000.0,2021196428989651005,True,Male,white,0.0039420696,0.0057799635,0.05851186,0.9317661
438,496, Todd Harris,https://www.crunchbase.com/person/todd-harris-3,50000000.0,6179373041403674139,True,Male,white,0.002439788,0.16120242,0.015514958,0.8208428
439,497, Mark J. Tebbe,https://www.crunchbase.com/person/mark-j-tebbe,50000000.0,2595953795596223158,True,Male,white,0.0032064498,0.029092278,0.01696639,0.9507349
